Make,Type,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Car_Age
Toyota,Camry,Saudi,White,Full,2.5,Gas,Automatic,265,Riyadh,65000,8
Nissan,X-Trail,Saudi,Grey,Semi Full,2.5,Gas,Automatic,119000,Riyadh,51000,8
Ford,Expedition,Saudi,Silver,Standard,5.4,Gas,Automatic,155000,Riyadh,20000,19
Kia,Cerato,Saudi,Black,Standard,1.6,Gas,Automatic,132700,Dammam,29000,8
Lexus,ES,Saudi,White,Semi Full,3.5,Gas,Automatic,200000,Riyadh,75000,12
Geely,Emgrand,Saudi,Red,Full,1.8,Gas,Automatic,43000,Riyadh,45000,6
Chrysler,C300,Saudi,Brown,Full,5.7,Gas,Automatic,210,Riyadh,48000,12
Nissan,Altima,Saudi,White,Standard,2.5,Gas,Automatic,111000,Riyadh,48000,9
Toyota,Fortuner,Saudi,White,Semi Full,4.0,Gas,Automatic,55000,Dammam,123000,5
Toyota,Camry,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,120500,Dammam,50000,8
Hyundai,Sonata,Saudi,White,Full,2.4,Gas,Automatic,140000,Dammam,56000,9
Hyundai,Elantra,Saudi,White,Full,2.0,Gas,Automatic,112000,Arar,32000,10
Toyota,Camry,Saudi,White,Standard,1.6,Gas,Automatic,300000,Abha,24000,16
Kia,Rio,Saudi,White,Standard,1.4,Gas,Automatic,65000,Dammam,35000,6
Chevrolet,Traverse,Gulf Arabic,Golden,Full,3.6,Gas,Automatic,176000,Jubail,40000,13
Toyota,Land Cruiser,Saudi,White,Full,4.6,Gas,Automatic,87300,Dammam,175000,10
Toyota,FJ,Saudi,White,Semi Full,4.0,Gas,Automatic,237000,Jubail,85000,11
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,204000,Riyadh,23000,8
Chevrolet,Malibu,Saudi,Black,Full,3.0,Gas,Automatic,145000,Riyadh,46000,11
Nissan,Sunny,Saudi,White,Standard,1.5,Gas,Automatic,106475,Riyadh,21500,8
Toyota,Innova,Saudi,White,Semi Full,2.7,Gas,Automatic,330,Hafar Al-Batin,46000,9
Chevrolet,Trailblazer,Saudi,Red,Standard,3.6,Gas,Automatic,106000,Riyadh,38500,12
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,96000,Riyadh,33500,6
BMW,X,Other,Brown,Full,5.0,Gas,Automatic,290,Riyadh,48000,14
Ford,Taurus,Saudi,White,Semi Full,2.5,Gas,Automatic,116000,Qassim,75000,8
Toyota,Yaris,Saudi,Red,Full,1.5,Gas,Automatic,375000,Riyadh,24000,11
Nissan,Datsun,Gulf Arabic,White,Full,2.4,Gas,Manual,188,Hail,33000,9
Toyota,Hilux,Saudi,White,Semi Full,1.0,Gas,Manual,121,Al-Medina,60500,9
Kia,Optima,Gulf Arabic,White,Full,2.4,Gas,Automatic,215000,Jeddah,40000,11
GMC,Yukon,Saudi,Black,Standard,5.3,Gas,Automatic,262,Riyadh,30000,18
GMC,Acadia,Saudi,Golden,Full,3.6,Gas,Automatic,220000,Riyadh,20000,17
Chevrolet,Camaro,Gulf Arabic,White,Full,5.7,Gas,Automatic,243,Riyadh,55000,12
Mercury,Marquis,Other,Another Color,Full,3.0,Gas,Automatic,360,Al-Medina,29000,15
Chevrolet,Tahoe,Saudi,Black,Standard,5.3,Gas,Automatic,250000,Yanbu,95000,10
Lexus,ES,Other,White,Full,1.5,Gas,Automatic,100000,Aseer,128000,9
Ford,Fusion,Saudi,Grey,Semi Full,2.4,Gas,Automatic,178000,Hail,30000,10
Toyota,Hilux,Gulf Arabic,White,Full,2.7,Gas,Automatic,32595,Riyadh,105000,6
HAVAL,H6,Saudi,Black,Full,2.0,Gas,Automatic,16000,Riyadh,79000,5
MG,RX5,Saudi,Red,Full,2.0,Gas,Automatic,4500,Abha,65000,5
Chevrolet,Malibu,Saudi,White,Standard,2.0,Gas,Automatic,135000,Qassim,46500,7
Hyundai,Sonata,Saudi,Black,Semi Full,1.6,Gas,Automatic,29000,Riyadh,23000,14
Ford,Expedition,Saudi,Black,Full,4.8,Gas,Manual,304,Al-Ahsa,38000,13
Hyundai,Azera,Saudi,Black,Semi Full,3.0,Gas,Automatic,222306,Riyadh,38000,10
Ford,Mustang,Saudi,Red,Semi Full,4.0,Gas,Manual,169000,Riyadh,50000,15
Hyundai,Tucson,Saudi,Bronze,Semi Full,1.6,Gas,Automatic,27900,Riyadh,72000,7
Nissan,Sunny,Saudi,White,Standard,1.5,Gas,Automatic,77000,Dammam,28500,6
Hyundai,Accent,Saudi,White,Standard,1.6,Gas,Automatic,76600,Dammam,40000,6
Ford,Fusion,Saudi,Blue,Standard,1.6,Gas,Automatic,167000,Jeddah,35000,11
Honda,Civic,Saudi,Red,Full,2.0,Gas,Automatic,68800,Jeddah,55000,9
Mercedes,GL,Saudi,White,Full,5.0,Gas,Automatic,147000,Makkah,160000,12
Kia,Carnival,Saudi,Another Color,Semi Full,2.0,Gas,Automatic,180,Jeddah,38000,9
Kia,Sorento,Saudi,Black,Semi Full,3.3,Gas,Automatic,213000,Jeddah,22000,15
Ford,Taurus,Saudi,Blue,Semi Full,4.0,Gas,Automatic,89000,Riyadh,75000,8
Toyota,Camry,Gulf Arabic,White,Standard,2.5,Gas,Automatic,117000,Qassim,60000,9
Nissan,Sunny,Gulf Arabic,White,Standard,1.5,Gas,Automatic,158000,Qassim,23000,9
Hyundai,Santa fe,Saudi,White,Full,3.3,Gas,Automatic,337946,Hafar Al-Batin,45000,10
Mitsubishi,L200,Saudi,White,Standard,2.5,Gas,Manual,103000,Jeddah,30000,10
Hyundai,Elantra,Other,White,Full,2.0,Gas,Automatic,3000,Riyadh,90000,4
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,400,Dammam,32000,16
Honda,City,Gulf Arabic,Brown,Full,4.0,Gas,Automatic,51000,Riyadh,43000,9
Hyundai,Accent,Saudi,Grey,Standard,1.4,Gas,Automatic,107000,Riyadh,35000,6
Chevrolet,Tahoe,Saudi,Red,Semi Full,5.3,Gas,Automatic,188000,Riyadh,53000,14
HAVAL,H6,Saudi,Grey,Full,2.0,Gas,Automatic,16000,Riyadh,72000,5
GMC,Sierra,Saudi,Red,Full,5.3,Gas,Automatic,160000,Riyadh,100000,8
Chevrolet,Tahoe,Saudi,Black,Full,5.3,Gas,Automatic,83000,Al-Baha,135000,8
Nissan,Navara,Saudi,White,Standard,2.5,Gas,Manual,119000,Abha,37000,10
Ford,Expedition,Saudi,Black,Standard,5.4,Gas,Automatic,151000,Riyadh,70000,11
Ford,Expedition,Saudi,Grey,Standard,5.7,Gas,Automatic,190700,Riyadh,59000,11
GMC,Sierra,Saudi,Black,Full,5.3,Gas,Automatic,86500,Riyadh,98000,10
Ford,Expedition,Saudi,Silver,Semi Full,5.4,Gas,Automatic,180000,Dammam,70000,11
Ford,Expedition,Saudi,Black,Standard,5.4,Gas,Automatic,195000,Riyadh,45000,13
Nissan,Pathfinder,Saudi,Black,Semi Full,3.5,Gas,Automatic,119000,Hafar Al-Batin,40000,11
Dodge,Charger,Saudi,Grey,Standard,3.6,Gas,Automatic,243000,Dammam,30000,13
Ford,Expedition,Saudi,Another Color,Full,4.0,Gas,Automatic,116000,Riyadh,50000,11
Kia,Rio,Saudi,Navy,Standard,1.6,Gas,Automatic,300000,Jubail,19000,12
Toyota,Fortuner,Saudi,White,Full,2.0,Gas,Automatic,213,Taef,58000,13
Kia,Rio,Saudi,White,Standard,1.4,Gas,Automatic,100,Riyadh,32500,6
Ford,Expedition,Other,White,Semi Full,3.5,Gas,Automatic,115000,Hafar Al-Batin,75000,10
Chevrolet,Malibu,Saudi,Silver,Semi Full,2.5,Gas,Automatic,260,Riyadh,22500,12
Toyota,Prado,Gulf Arabic,Silver,Full,4.0,Gas,Automatic,140000,Al-Ahsa,125000,8
Volkswagen,Passat,Saudi,Black,Semi Full,2.5,Gas,Automatic,143000,Makkah,36000,10
Hyundai,Sonata,Other,Black,Semi Full,1.6,Diesel,Automatic,180000,Jeddah,55000,9
Cadillac,CTS,Saudi,White,Semi Full,2.0,Gas,Automatic,43000,Dammam,135000,6
Ford,F150,Saudi,White,Standard,5.0,Gas,Automatic,133000,Dammam,33000,14
Hyundai,Sonata,Saudi,Grey,Full,2.4,Gas,Automatic,173000,Riyadh,43000,10
Toyota,Hilux,Saudi,White,Full,2.4,Gas,Manual,34000,Aseer,120000,5
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,212000,Riyadh,46000,7
Toyota,Camry,Saudi,Bronze,Full,2.5,Gas,Automatic,265000,Qassim,32000,13
Toyota,Land Cruiser,Saudi,White,Standard,1.2,Gas,Automatic,300000,Taef,30000,18
Toyota,Land Cruiser,Saudi,White,Full,4.0,Gas,Manual,136000,Riyadh,140000,10
GMC,Yukon,Saudi,Bronze,Standard,4.8,Gas,Automatic,350000,Riyadh,38000,16
Nissan,Altima,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,94000,Qassim,37000,10
Ford,Edge,Saudi,Silver,Standard,3.5,Gas,Automatic,208000,Makkah,39000,12
Mazda,CX3,Gulf Arabic,Grey,Semi Full,2.0,Gas,Automatic,5000,Riyadh,55000,5
Mitsubishi,ASX,Saudi,White,Unknown,2.0,Gas,Automatic,22000,Riyadh,67000,5
Toyota,Sequoia,Saudi,Grey,Semi Full,5.7,Gas,Automatic,270000,Jubail,65000,15
Chevrolet,Tahoe,Other,Black,Full,5.7,Gas,Automatic,280000,Dammam,50000,17
Kia,Cerato,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,190000,Jazan,33000,10
Mercedes,S,Saudi,Black,Full,3.0,Gas,Automatic,121000,Jeddah,118000,12
Chevrolet,Tahoe,Saudi,White,Semi Full,5.3,Gas,Automatic,222000,Riyadh,110000,10
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,48000,Qassim,85000,6
Lexus,GS,Saudi,White,Semi Full,3.5,Gas,Automatic,224,Riyadh,88000,10
Ford,Expedition,Other,Black,Standard,1.4,Gas,Automatic,190000,Riyadh,47000,12
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Automatic,102000,Al-Ahsa,90000,8
Nissan,Patrol,Saudi,Grey,Full,4.0,Gas,Automatic,115000,Riyadh,117000,8
Toyota,Land Cruiser 70,Saudi,Bronze,Standard,4.5,Gas,Manual,239,Aseer,70000,19
Toyota,FJ,Gulf Arabic,White,Full,4.9,Gas,Automatic,115,Riyadh,110000,9
Mazda,CX5,Saudi,Navy,Full,2.5,Gas,Automatic,33000,Riyadh,102000,6
BMW,The 7,Gulf Arabic,White,Full,1.4,Gas,Automatic,90000,Riyadh,165000,8
Toyota,Camry,Gulf Arabic,Navy,Full,2.6,Gas,Automatic,183000,Dammam,70000,9
Mercedes,S,Saudi,Grey,Full,4.0,Gas,Automatic,270000,Al-Medina,45000,18
Toyota,Prado,Saudi,White,Full,2.7,Gas,Automatic,157,Jeddah,80000,11
Hyundai,Elantra,Saudi,Grey,Semi Full,2.0,Gas,Automatic,35000,Jeddah,63500,6
Chevrolet,Tahoe,Saudi,Black,Standard,5.3,Gas,Automatic,39000,Aseer,147000,7
Ford,Victoria,Saudi,Navy,Semi Full,4.6,Gas,Automatic,312338,Riyadh,25000,14
Hyundai,Elantra,Saudi,White,Full,2.0,Gas,Automatic,116,Riyadh,42000,7
Toyota,FJ,Saudi,Black,Full,4.0,Gas,Automatic,310,Abha,70000,13
Ford,Taurus,Saudi,Grey,Full,3.5,Gas,Automatic,180000,Riyadh,60000,10
GAC,GS3,Other,Red,Full,1.3,Gas,Automatic,22600,Riyadh,50000,4
GMC,Yukon,Saudi,Brown,Semi Full,5.7,Gas,Automatic,317800,Al-Ahsa,52000,13
Chevrolet,Malibu,Saudi,Red,Semi Full,2.5,Gas,Automatic,218000,Makkah,20000,10
Honda,Crosstour,Saudi,Silver,Full,3.5,Gas,Automatic,135000,Dammam,43000,15
Toyota,Yaris,Saudi,Brown,Standard,1.3,Gas,Automatic,201000,Dammam,35000,8
Fiat,500,Gulf Arabic,White,Full,1.6,Gas,Automatic,112000,Riyadh,45000,8
Hyundai,Sonata,Saudi,White,Standard,2.4,Gas,Automatic,69000,Riyadh,55000,7
Hyundai,Sonata,Saudi,Silver,Semi Full,2.4,Gas,Automatic,186000,Jeddah,25000,14
Toyota,Corolla,Saudi,Red,Standard,1.6,Gas,Automatic,39000,Yanbu,52000,6
Toyota,Camry,Saudi,White,Full,2.5,Gas,Automatic,155000,Qassim,52000,9
Jeep,Wrangler,Saudi,Blue,Full,3.6,Gas,Automatic,200,Jeddah,85000,10
Toyota,Land Cruiser,Saudi,White,Full,4.6,Gas,Automatic,250000,Riyadh,85000,13
Chevrolet,Tahoe,Saudi,Brown,Full,5.3,Gas,Automatic,206,Jeddah,77000,12
Chrysler,C300,Saudi,Blue,Full,5.7,Gas,Automatic,340000,Riyadh,40000,12
Lincoln,Navigator,Saudi,Black,Full,5.4,Gas,Automatic,200000,Aseer,60000,14
Kia,Cerato,Saudi,Black,Standard,1.6,Gas,Automatic,147,Dammam,18000,12
Nissan,Navara,Saudi,White,Semi Full,2.7,Gas,Automatic,189,Riyadh,35000,12
Hyundai,Sonata,Saudi,Brown,Semi Full,2.4,Gas,Automatic,210000,Riyadh,35000,9
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,105500,Dammam,32000,7
Toyota,Land Cruiser 70,Saudi,Another Color,Semi Full,2.7,Gas,Manual,250,Al-Baha,33000,19
Ford,Flex,Saudi,Red,Standard,3.5,Gas,Automatic,204000,Jeddah,32000,12
Mercedes,C,Gulf Arabic,White,Full,2.0,Gas,Automatic,50000,Riyadh,150000,5
Mercedes,S,Other,Grey,Full,4.7,Gas,Automatic,188000,Khobar,80000,13
Mercedes,S,Other,Bronze,Semi Full,4.0,Gas,Automatic,200000,Dammam,75000,18
Hyundai,Santa fe,Saudi,Black,Full,3.3,Gas,Automatic,150,Jeddah,50000,11
Toyota,Hiace,Saudi,White,Standard,2.7,Gas,Manual,218000,Riyadh,69500,9
Toyota,Hilux,Saudi,White,Semi Full,2.7,Gas,Manual,328000,Qassim,65000,10
Nissan,Patrol,Saudi,White,Semi Full,1.6,Gas,Manual,150,Al-Jouf,70000,16
Mitsubishi,Pajero,Gulf Arabic,White,Standard,3.5,Gas,Automatic,103900,Riyadh,50000,10
Toyota,Avalon,Other,White,Full,3.6,Gas,Automatic,201,Al-Jouf,30000,17
Nissan,Datsun,Other,White,Full,2.0,Gas,Manual,240000,Riyadh,30000,11
Ford,Edge,Saudi,White,Semi Full,3.8,Gas,Automatic,140000,Jeddah,50000,11
Nissan,Datsun,Other,White,Standard,2.4,Gas,Manual,180,Makkah,30000,17
Kia,Rio,Saudi,Red,Standard,1.6,Gas,Automatic,80000,Makkah,25000,9
Ford,Expedition,Saudi,Black,Semi Full,5.4,Gas,Automatic,184000,Jubail,52000,11
Kia,Cadenza,Saudi,White,Standard,3.5,Gas,Automatic,130000,Riyadh,56000,9
Toyota,Prado,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,125000,Khobar,128000,7
Kia,Cerato,Saudi,Navy,Full,2.0,Gas,Automatic,104000,Al-Ahsa,28000,10
Nissan,Armada,Gulf Arabic,White,Full,3.2,Gas,Automatic,275475,Riyadh,25000,16
Hyundai,H1,Saudi,White,Semi Full,2.4,Gas,Automatic,100,Aseer,70000,7
Ford,Mustang,Other,Grey,Full,4.6,Gas,Manual,170,Dammam,42000,15
Toyota,Sequoia,Gulf Arabic,Bronze,Full,5.7,Gas,Automatic,200000,Jeddah,48000,16
MG,5,Saudi,White,Standard,1.5,Gas,Automatic,3500,Dammam,41000,5
Toyota,Camry,Other,Grey,Standard,2.5,Gas,Automatic,161000,Wadi Dawasir,55000,9
Cadillac,Escalade,Other,Golden,Full,6.2,Gas,Automatic,273000,Khobar,39000,18
Toyota,Land Cruiser,Gulf Arabic,White,Full,4.6,Gas,Automatic,325000,Riyadh,126000,11
Toyota,Coaster,Saudi,White,Standard,3.0,Gas,Manual,237000,Jubail,45000,13
Honda,Civic,Saudi,Silver,Semi Full,1.6,Gas,Automatic,25000,Dammam,68000,5
Fiat,500,Saudi,Navy,Full,1.4,Gas,Automatic,7000,Riyadh,75000,5
Toyota,Land Cruiser Pickup,Saudi,Another Color,Semi Full,4.0,Gas,Manual,105154,Riyadh,85000,12
Chevrolet,Tahoe,Saudi,White,Standard,5.7,Gas,Automatic,177,Jeddah,45000,15
Lexus,LS,Other,White,Full,4.3,Gas,Automatic,220,Jeddah,90000,14
Hyundai,Sonata,Saudi,White,Semi Full,2.4,Gas,Automatic,155000,Riyadh,35000,8
Audi,Q7,Saudi,White,Full,7.0,Gas,Automatic,199,Riyadh,26000,18
Toyota,Avalon,Saudi,White,Semi Full,3.5,Gas,Automatic,9800,Abha,139000,5
Honda,Accord,Gulf Arabic,Golden,Full,2.5,Gas,Automatic,66000,Riyadh,89000,9
Honda,Accord,Saudi,White,Semi Full,1.5,Gas,Automatic,140000,Khobar,85000,7
Ford,Taurus,Other,Black,Semi Full,3.5,Gas,Automatic,155000,Jeddah,59000,9
MINI,Countryman,Other,Grey,Full,1.4,Gas,Manual,100000,Jeddah,69000,8
Mazda,6,Saudi,White,Semi Full,2.5,Gas,Automatic,100000,Al-Medina,57000,9
Land Rover,Range Rover,Saudi,Blue,Full,2.4,Gas,Automatic,214000,Al-Medina,85000,16
Toyota,Camry,Saudi,White,Semi Full,2.5,Gas,Automatic,151233,Riyadh,56000,8
Toyota,Camry,Saudi,Silver,Standard,2.5,Gas,Automatic,300000,Riyadh,45000,8
Honda,Accord,Gulf Arabic,Golden,Standard,2.4,Gas,Automatic,130000,Qassim,61000,9
Hyundai,Sonata,Saudi,Silver,Semi Full,2.4,Gas,Automatic,260,Dammam,40000,9
Hyundai,Creta,Saudi,Red,Full,1.6,Gas,Automatic,11800,Besha,56000,7
Mitsubishi,Pajero,Saudi,White,Standard,3.5,Gas,Automatic,137000,Riyadh,55000,9
GMC,Suburban,Saudi,Silver,Standard,6.0,Gas,Automatic,266,Yanbu,30000,19
Hyundai,Accent,Saudi,Another Color,Standard,1.5,Gas,Automatic,12000,Riyadh,42000,5
Toyota,Prado,Saudi,White,Full,4.0,Gas,Manual,199000,Al-Baha,73000,13
Ford,Ranger,Saudi,Black,Full,3.2,Diesel,Manual,145000,Aseer,65000,10
Isuzu,D-MAX,Saudi,White,Standard,2.5,Diesel,Manual,147,Aseer,55000,9
Nissan,Patrol,Saudi,Another Color,Semi Full,5.6,Gas,Automatic,190000,Jazan,105000,11
Lexus,LX,Saudi,White,Full,5.7,Gas,Automatic,201000,Dammam,152000,13
Lexus,ES,Other,Grey,Full,3.5,Gas,Automatic,196000,Jeddah,25000,18
Chevrolet,Malibu,Gulf Arabic,Black,Full,2.0,Gas,Automatic,62000,Riyadh,69000,8
Toyota,Prado,Saudi,White,Full,4.0,Gas,Automatic,143000,Jeddah,120000,9
Toyota,Fortuner,Saudi,White,Full,4.0,Gas,Automatic,235000,Taef,85000,9
Toyota,Aurion,Saudi,Red,Full,2.6,Gas,Automatic,240000,Jeddah,55000,10
Cadillac,CT6,Saudi,Black,Full,3.0,Gas,Automatic,27000,Riyadh,150000,7
Toyota,Fortuner,Gulf Arabic,White,Full,2.7,Gas,Automatic,169,Riyadh,60000,11
Audi,A3,Saudi,Red,Semi Full,1.4,Gas,Automatic,6000,Jeddah,105000,5
Lincoln,MKZ,Other,White,Semi Full,2.0,Gas,Automatic,112000,Makkah,70000,9
Hyundai,Accent,Gulf Arabic,Brown,Standard,1.4,Gas,Automatic,62000,Riyadh,27000,8
Nissan,Patrol,Saudi,Grey,Semi Full,4.8,Gas,Automatic,205,Riyadh,120000,9
Toyota,Avalon,Saudi,White,Standard,3.5,Gas,Automatic,155000,Hail,70000,11
Hyundai,Elantra,Saudi,Grey,Full,2.0,Gas,Automatic,39000,Jubail,65000,6
Ford,Expedition,Saudi,White,Semi Full,5.4,Gas,Automatic,250000,Riyadh,50000,12
Mazda,3,Gulf Arabic,Silver,Semi Full,2.0,Gas,Automatic,130000,Al-Medina,48000,9
Hyundai,Tucson,Saudi,Brown,Semi Full,2.0,Gas,Automatic,44000,Riyadh,64000,5
Ford,Expedition,Saudi,Black,Semi Full,5.4,Gas,Automatic,161925,Riyadh,40000,13
Toyota,Land Cruiser,Gulf Arabic,Golden,Full,4.5,Gas,Automatic,193000,Jeddah,110000,14
Hyundai,Santa fe,Saudi,White,Semi Full,2.4,Gas,Automatic,126000,Al-Namas,42000,13
Chevrolet,Suburban,Saudi,Black,Standard,5.3,Gas,Automatic,203000,Riyadh,52000,14
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,28000,Aseer,72500,6
Hyundai,Elantra,Saudi,Grey,Semi Full,1.7,Gas,Automatic,680,Riyadh,40000,7
Ford,Expedition,Saudi,Grey,Semi Full,3.6,Gas,Automatic,170000,Riyadh,45000,13
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,95000,Riyadh,28000,7
Nissan,Sentra,Saudi,Silver,Standard,1.6,Gas,Automatic,64000,Riyadh,36500,7
Kia,Rio,Gulf Arabic,White,Standard,1.4,Gas,Automatic,180000,Riyadh,28000,9
GMC,Sierra,Saudi,Navy,Full,5.3,Gas,Automatic,94000,Dammam,117000,8
BMW,X,Saudi,White,Full,5.0,Gas,Automatic,138000,Riyadh,105000,11
Toyota,Innova,Saudi,Navy,Standard,2.7,Gas,Manual,141000,Jazan,56000,9
INFINITI,Q,Saudi,Blue,Semi Full,2.0,Gas,Automatic,74000,Riyadh,69500,10
Toyota,FJ,Saudi,White,Full,4.0,Gas,Automatic,348,Taef,65000,13
Toyota,Camry,Gulf Arabic,White,Standard,2.2,Gas,Automatic,80250,Al-Baha,55000,11
Toyota,Corolla,Gulf Arabic,White,Semi Full,1.6,Gas,Manual,185000,Al-Medina,20000,13
Toyota,Corolla,Saudi,Grey,Full,1.6,Gas,Automatic,58000,Riyadh,65000,5
Lexus,RC,Saudi,Another Color,Full,6.0,Gas,Automatic,186000,Jeddah,123000,10
GMC,Sierra,Saudi,Silver,Full,5.3,Gas,Automatic,166,Aseer,105000,8
Toyota,Camry,Saudi,White,Full,2.5,Gas,Automatic,155,Jeddah,58000,9
Mitsubishi,L200,Saudi,White,Standard,2.5,Diesel,Manual,197,Jeddah,71000,5
Chevrolet,Tahoe,Saudi,Brown,Semi Full,5.3,Gas,Automatic,91000,Riyadh,95000,9
Mitsubishi,Outlander,Saudi,White,Standard,2.4,Gas,Automatic,230000,Jeddah,30000,10
Chevrolet,Silverado,Saudi,White,Standard,3.5,Gas,Automatic,143000,Dammam,32000,15
Mazda,6,Gulf Arabic,Red,Semi Full,2.5,Gas,Automatic,90000,Jubail,52000,8
Changan,Alsvin,Other,Silver,Standard,1.4,Gas,Automatic,46000,Aseer,25000,5
Ford,Explorer,Other,Black,Semi Full,2.3,Gas,Automatic,290000,Jeddah,79000,9
Nissan,Patrol,Saudi,Golden,Semi Full,5.6,Gas,Automatic,328000,Riyadh,90000,12
BMW,The 3,Saudi,Golden,Full,2.0,Gas,Automatic,84000,Jeddah,60000,11
Toyota,Hilux,Gulf Arabic,White,Standard,2.7,Gas,Manual,171000,Riyadh,47500,13
Peugeot,3008,Other,Silver,Full,1.6,Gas,Automatic,175000,Makkah,20000,13
Mitsubishi,Pajero,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,209000,Riyadh,50000,9
Audi,A4,Gulf Arabic,White,Full,1.8,Gas,Automatic,223000,Jeddah,27000,16
Mitsubishi,Pajero,Gulf Arabic,White,Full,3.5,Gas,Automatic,190000,Dammam,55000,9
Toyota,Prado,Saudi,White,Semi Full,2.7,Gas,Automatic,4600,Hafar Al-Batin,150000,4
Toyota,Land Cruiser,Saudi,White,Full,5.7,Gas,Automatic,257000,Riyadh,150000,12
Chevrolet,Malibu,Saudi,Red,Semi Full,2.4,Gas,Automatic,233000,Abha,20000,12
Hyundai,Sonata,Saudi,Silver,Semi Full,2.4,Gas,Automatic,348,Dammam,22000,12
Hyundai,Sonata,Saudi,White,Standard,2.4,Gas,Automatic,191000,Riyadh,45000,9
Toyota,Yaris,Saudi,Grey,Semi Full,1.3,Gas,Automatic,120000,Riyadh,20000,9
Chevrolet,Tahoe,Saudi,Black,Full,5.7,Gas,Automatic,250000,Riyadh,32000,17
Toyota,Fortuner,Gulf Arabic,Grey,Semi Full,2.7,Gas,Automatic,211000,Riyadh,69000,9
GMC,Yukon,Saudi,Another Color,Full,5.3,Gas,Automatic,350000,Riyadh,55000,14
Toyota,Avalon,Saudi,White,Standard,3.5,Gas,Automatic,120000,Dammam,66500,10
Nissan,Sunny,Saudi,White,Standard,1.5,Gas,Automatic,109763,Riyadh,21500,8
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,96000,Riyadh,33500,6
Renault,Dokker,Saudi,White,Standard,1.6,Gas,Manual,78000,Riyadh,28000,6
Hyundai,Sonata,Saudi,Brown,Standard,2.4,Gas,Automatic,63000,Riyadh,60000,6
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,90000,Riyadh,27000,7
Kia,Rio,Saudi,White,Standard,1.4,Gas,Automatic,131000,Riyadh,25500,8
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,133000,Riyadh,25000,8
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,68000,Riyadh,27000,7
Nissan,Altima,Saudi,White,Standard,2.5,Gas,Automatic,90000,Riyadh,39000,8
Toyota,Fortuner,Saudi,White,Semi Full,2.7,Gas,Automatic,300,Al-Medina,52000,10
Toyota,Land Cruiser 70,Saudi,White,Full,2.6,Gas,Manual,180000,Makkah,80000,10
Nissan,Datsun,Saudi,White,Full,1.1,Gas,Manual,215267,Tabouk,31000,10
Nissan,Datsun,Other,White,Full,2.4,Gas,Manual,261000,Taef,35000,10
Chevrolet,Tahoe,Saudi,Another Color,Standard,5.3,Gas,Automatic,217000,Abha,87000,9
Chevrolet,Tahoe,Saudi,Golden,Standard,5.3,Gas,Automatic,150000,Jeddah,100000,10
Chevrolet,Traverse,Other,Navy,Semi Full,3.6,Gas,Automatic,325,Al-Medina,18000,16
Toyota,Corolla,Saudi,White,Standard,2.0,Gas,Automatic,183000,Qassim,30000,12
Ford,Taurus,Saudi,Another Color,Semi Full,3.5,Gas,Automatic,262000,Riyadh,55000,10
Toyota,Corolla,Saudi,Silver,Semi Full,1.6,Gas,Automatic,11000,Riyadh,63000,5
Toyota,Avanza,Saudi,White,Semi Full,1.5,Gas,Automatic,130000,Al-Ahsa,35000,9
Hyundai,Elantra,Saudi,White,Standard,2.0,Gas,Automatic,170000,Al-Jouf,43000,7
Lexus,RX,Gulf Arabic,Black,Full,3.5,Gas,Automatic,117000,Jeddah,180000,8
Isuzu,D-MAX,Saudi,White,Standard,2.5,Diesel,Manual,137000,Riyadh,55000,12
Genesis,G80,Saudi,Grey,Semi Full,3.8,Gas,Automatic,240000,Jeddah,80000,8
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,166400,Makkah,35500,11
Ford,Victoria,Other,Blue,Semi Full,4.6,Gas,Automatic,150000,Makkah,38000,14
Jeep,Grand Cherokee,Gulf Arabic,Black,Full,6.4,Gas,Automatic,136000,Tabouk,85000,12
Ford,Taurus,Other,White,Full,3.5,Gas,Automatic,200000,Riyadh,57000,9
Toyota,Camry,Saudi,White,Full,2.5,Gas,Automatic,300000,Al-Ahsa,50000,9
HAVAL,H6,Other,Another Color,Full,2.0,Gas,Automatic,1100,Riyadh,83000,4
Toyota,Corolla,Saudi,Brown,Standard,1.6,Gas,Automatic,157000,Jeddah,47500,8
